pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,length,traversal_time,stair_count,max_slope,min_width
GL:PAS_303,GL:ESC04_TOP,GL:ESC02_BOT,1,1,24.0,17,,,
GL:ESC03,GL:ESC03_TOP,GL:ESC03_BOT,4,0,,8,,,
GL:ESC04,GL:ESC04_BOT,GL:ESC04_TOP,4,0,,8,,,
GL:PAS_312,GL:ESC03_BOT,GL:ESC05_TOP,1,1,24.0,17,,,
GL:PAS_313,GL:ESC06_TOP,GL:ESC04_BOT,1,1,24.0,17,,,
GL:ESC05,GL:ESC05_TOP,GL:ESC05_BOT,4,0,,8,,,
GL:ESC06,GL:ESC06_BOT,GL:ESC06_TOP,4,0,,8,,,
GL:PAS_322,GL:ESC05_BOT,GL:ESC07_TOP,1,1,24.0,17,,,
GL:ESC07,GL:ESC07_TOP,GL:ESC07_BOT,4,0,,8,,,
GL:ESC08,GL:ESC08_BOT,GL:ESC08_TOP,4,0,,8,,,
GL:ASC03,GL:ASC03_TOP,GL:ASC03_BOT,5,1,,27,,,
GL:PAS_350,GL:ASC03_BOT,GL:ASC01_TOP,1,1,20.0,14,,,
GL:PAS_351,GL:ASC03_BOT,GL:ASC02_TOP,1,1,35.0,25,,,
GL:ASC01,GL:ASC01_TOP,GL:ASC01_BOT,5,1,,27,,,
GL:ASC02,GL:ASC02_TOP,GL:ASC02_BOT,5,1,,27,,,
GL:PAS_ASC01_BOT,GL:ASC01_BOT,GL:L5-V1_BA_01,1,1,6.0,4,,,
GL:PAS_ASC02_BOT,GL:ASC02_BOT,GL:L5-V2_BA_01,1,1,6.0,4,,,
GL:PAS_ESCN01_BOT,GL:ESCN01_BOT,GL:L5-V1_BA_01,1,1,6.0,4,,,
GL:PAS_ESCN02_BOT,GL:ESCN02_BOT,GL:L5-V2_BA_01,1,1,6.0,4,,,
GL:PAS_380,GL:ESC07_BOT,GL:ESCN01_TOP,1,1,5.0,3,,,
GL:PAS_381,GL:ESC07_BOT,GL:ESCN02_TOP,1,1,30.0,21,,,
GL:PAS_382,GL:ESCN01_TOP,GL:ESC08_BOT,1,1,5.0,3,,,
GL:PAS_383,GL:ESCN02_TOP,GL:ESC08_BOT,1,1,30.0,21,,,
GL:ESCN01,GL:ESCN01_TOP,GL:ESCN01_BOT,2,1,,6,-20,,
GL:ESCN02,GL:ESCN02_TOP,GL:ESCN02_BOT,2,1,,6,-20,,
GL:PAS_401,GL:ESC08_TOP,GL:ESC06_BOT,1,1,24.0,17,,,
GL:PAS_402,GL:ESC06_TOP,GL:ESC04_BOT,1,1,24.0,17,,,
GL:PAS_403,GL:ESC02_TOP,GL:ZP,1,1,4.0,2,,,
GO:PAS_20,GO:L1-V1_BA_01,GO:ZP_10,1,1,22.5,16,,,3.0
GO:PAS_21,GO:ZP_10,GO:L1-V1_BA_02,1,1,22.5,16,,,3.0
GO:PAS_22,GO:L1-V1_BA_02,GO:ZP_11,1,1,22.5,16,,,3.0
GO:PAS_23,GO:ZP_11,GO:L1-V1_BA_03,1,1,22.5,16,,,3.0
GO:PAS_24,GO:L1-V2_BA_01,GO:ZP_12,1,1,22.5,16,,,3.0
GO:PAS_25,GO:ZP_12,GO:L1-V2_BA_02,1,1,22.5,16,,,3.0
GO:PAS_26,GO:L1-V2_BA_02,GO:ZP_13,1,1,22.5,16,,,3.0
GO:PAS_27,GO:ZP_13,GO:L1-V2_BA_03,1,1,22.5,16,,,3.0
GO:PAS_01,GO:ZNP_02,GO:ZNP_01,1,1,8.0,5,,,4.0
GO:PAS_05,GO:ZNP_03,GO:ZNP_01,1,1,8.0,5,,,4.0
GO:PAS_06,GO:ZNP_04,GO:ZNP_01,1,1,8.0,5,,,4.0
GO:PAS_ESCN_01,GO:ZP_11,GO:ESCN_01_BOT,1,1,3.3,2,,,3.0
GO:PAS_ESCN_02,GO:ZP_13,GO:ESCN_02_BOT,1,1,3.3,2,,,3.0
GO:PAS_ESCN_03,GO:ZP_10,GO:ESCN_03_BOT,1,1,3.3,2,,,3.0
GO:PAS_ESCN_04,GO:ZP_12,GO:ESCN_04_BOT,1,1,3.3,2,,,3.0
GO:PAS_ASC01,GO:L1-V1_BA_03,GO:ASC01_BOT,1,1,18.0,12,,,3.0
GO:PAS_ASC02,GO:L1-V2_BA_03,GO:ASC02_BOT,1,1,18.0,12,,,3.0
GO:ESCN_01,GO:ESCN_01_BOT,GO:ESCN_01_TOP,2,1,,6,21,,3.0
GO:ESCN_02,GO:ESCN_02_BOT,GO:ESCN_02_TOP,2,1,,6,21,,3.0
GO:ESCN_03,GO:ESCN_03_BOT,GO:ESCN_03_TOP,2,1,,6,21,,3.0
GO:ESCN_04,GO:ESCN_04_BOT,GO:ESCN_04_TOP,2,1,,6,21,,3.0
GO:ASC01,GO:ASC01_BOT,GO:ASC01_TOP,5,1,,30,,,
GO:ASC02,GO:ASC02_BOT,GO:ASC02_TOP,5,1,,30,,,
GO:PDS_01,GO:ESCN_01_TOP,GO:ZNP_03,7,0,2.0,5,,,
GO:PDS_02,GO:ESCN_02_TOP,GO:ZNP_04,7,0,2.0,5,,,
GO:PAS_03,GO:ESCN_03_TOP,GO:ZP_01,1,1,8.3,5,,,4.0
GO:PAS_04,GO:ESCN_04_TOP,GO:ZP_01,1,1,8.3,5,,,4.0
GO:BU_01,GO:ZNP_02,GO:ZP_01,6,0,2.0,4,,,
GO:PAS_A1,GO:ESCN_A1_BOT,GO:ESCN_A2_TOP,1,1,17.3,12,,,4.2
GO:PAS_A2,GO:ESCN_A2_BOT,GO:ZNP_01,1,1,12.4,8,,,5.0
GO:PAS_B1,GO:ESCN_B1_BOT,GO:ZNP_01,1,1,22.4,16,,,5.0
GO:PAS_ASC03,GO:ASC03_BOT,GO:ZNP_01,1,1,15.0,10,,,
GO:ESCN_A1,GO:A,GO:ESCN_A1_BOT,2,1,,6,-22,,4.2
GO:ESCN_A2,GO:ESCN_A2_TOP,GO:ESCN_A2_BOT,2,1,,3,-11,,5.0
GO:ESCN_B1,GO:B,GO:ESCN_B1_BOT,2,1,,8,-28,,5.0
GO:ASC03,GO:ASC03_BOT,GO:ASC03_TOP,5,1,,30,,,
GO:PAS_ASC01_2,GO:ASC01_TOP,GO:ZP_03,1,1,50.0,35,,,2.0
GO:PAS_ASC02_2,GO:ASC02_TOP,GO:ZP_03,1,1,50.0,35,,,2.0
GO:BU-PMRE_01,GO:ZNP_04,GO:ZP_03,6,0,2.0,4,,,
GO:BU-PMRS_01,GO:ZP_03,GO:ZNP_04,7,0,2.0,5,,,
GO:PAS_07,GO:ESCN_01_TOP,GO:ZP_03,1,1,8.3,5,,,3.2
GO:PAS_08,GO:ESCN_02_TOP,GO:ZP_03,1,1,8.3,5,,,3.2
GO:PAS_ASC03_2,GO:B,GO:ASC03_TOP,1,1,8.0,5,,,
HM:PAS_20,HM:L1-V1_BA_01,HM:L1-V1_BA_02,1,1,45.0,32,,,3.0
HM:PAS_21,HM:L1-V1_BA_02,HM:L1-V1_BA_03,1,1,45.0,32,,,3.0
HM:PAS_22,HM:L1-V2_BA_01,HM:L1-V2_BA_02,1,1,45.0,32,,,3.0
HM:PAS_23,HM:L1-V2_BA_02,HM:L1-V2_BA_03,1,1,45.0,32,,,3.0
HM:PAS_ESCN_01,HM:L1-V1_BA_02,HM:ESCN_01_BOT,1,1,21.5,15,,,3.8
HM:PAS_ESCN_02,HM:L1-V2_BA_02,HM:ESCN_02_BOT,1,1,23.5,16,,,3.8
HM:PAS_ASC01,HM:L1-V1_BA_02,HM:ASC01_BOT,1,1,22.0,15,,,3.0
HM:PAS_ASC02,HM:L1-V2_BA_02,HM:ASC02_BOT,1,1,22.0,15,,,3.0
HM:ESCN_01,HM:ESCN_01_BOT,HM:ESCN_01_TOP,2,1,,6,21,,3.1
HM:ESCN_02,HM:ESCN_02_BOT,HM:ESCN_02_TOP,2,1,,6,21,,3.1
HM:ASC01,HM:ASC01_BOT,HM:ASC01_TOP,5,1,,30,,,
HM:ASC02,HM:ASC02_BOT,HM:ASC02_TOP,5,1,,30,,,
HM:PAS_01,HM:ESCN_01_TOP,HM:ZP_01,1,1,9.3,6,,,3.6
HM:PAS_02,HM:ESCN_02_TOP,HM:ZP_01,1,1,9.3,6,,,3.6
HM:PAS_03,HM:ASC01_TOP,HM:ZP_01,1,1,13.0,9,,,3.6
HM:PAS_04,HM:ASC02_TOP,HM:ZP_01,1,1,13.0,9,,,3.6
HM:BU_01,HM:ZNP_02,HM:ZP_01,6,0,2.0,4,,,
HM:PDS_01,HM:ZP_01,HM:ZNP_02,7,0,2.0,5,,,
HM:PAS_A1,HM:ZNP_01,HM:ZNP_02,1,1,26.0,18,,,3.2
HM:PAS_A8,HM:A,HM:ESCN_A1_TOP,1,1,8.0,5,,,5.0
HM:PAS_A9,HM:A,HM:ESC02_TOP,1,1,10.0,7,,,5.0
HM:PAS_A2,HM:ESC02_BOT,HM:ZNP_06,1,1,7.0,5,,,5.0
HM:PAS_A3,HM:ESCN_A1_BOT,HM:ZNP_06,1,1,6.0,4,,,5.0
HM:PAS_A4,HM:ESC01_TOP,HM:ZNP_06,1,1,6.0,4,,,5.0
HM:PAS_A5,HM:ESCN_A2_TOP,HM:ZNP_06,1,1,5.0,3,,,5.0
HM:PAS_A6,HM:ESC01_BOT,HM:ZNP_01,1,1,8.5,6,,,5.0
HM:PAS_A7,HM:ESCN_A2_BOT,HM:ZNP_01,1,1,9.0,6,,,5.0
HM:PAS_ASC03,HM:ASC03_BOT,HM:ZNP_01,1,1,6.0,4,,,5.0
HM:ESCN_A1,HM:ESCN_A1_TOP,HM:ESCN_A1_BOT,2,1,,9,-30,,3.0
HM:ESC02,HM:ESC02_BOT,HM:ESC02_TOP,4,0,,9,,,1.0
HM:ESCN_A2,HM:ESCN_A2_TOP,HM:ESCN_A2_BOT,2,1,,12,-43,,3.0
HM:ESC01,HM:ESC01_BOT,HM:ESC01_TOP,4,0,,11,,,1.0
HM:ASC03,HM:ASC03_TOP,HM:ASC03_BOT,5,1,,30,,,
HM:PAS_ASC03_2,HM:A,HM:ASC03_TOP,1,1,10.0,7,,,3.0
HOS:PAS_A1_03,HOS:A,HOS:ASC01_A1_TOP,1,1,2.0,1,,,
HOS:PAS_A1_02,HOS:A,HOS:ESC02_A1_TOP,1,1,2.0,1,,,
HOS:PAS_A1_01,HOS:A,HOS:ESC07_A1_TOP,1,1,2.0,1,,,
HOS:PAS_13,HOS:ASC01_A1_BOT,HOS:ZNP_01,1,1,15.0,10,,,
HOS:ASC01_A1,HOS:ASC01_A1_TOP,HOS:ASC01_A1_BOT,5,1,,32,,,
HOS:PAS_ASC02_V2_BOT,HOS:ASC02_V2_BOT,HOS:L3-V2_BA_01,1,1,20.0,14,,,
HOS:ASC02_01,HOS:ASC02_V2_MID,HOS:ASC02_V2_BOT,5,1,,32,,,
HOS:ASC04_V2,HOS:ASC02_V2_TOP,HOS:ASC02_V2_MID,5,1,,32,,,
HOS:PAS_ASC03_V1_BOT,HOS:ASC03_V1_BOT,HOS:L3-V1_BA_01,1,1,20.0,14,,,
HOS:ASC03_V1,HOS:ASC03_V1_TOP,HOS:ASC03_V1_BOT,5,1,,32,,,
HOS:PATHWAY_00,HOS:ESC02_A1_BOT,HOS:ESC02_A1_MID,4,0,,9,,,
HOS:PAS_12,HOS:ESC02_A1_BOT,HOS:ZNP_01,1,1,15.0,10,,,
HOS:PATHWAY_01,HOS:ESC02_A1_MID,HOS:ESC02_A1_BOT,4,0,,9,,,
HOS:PATHWAY_02,HOS:ESC02_A1_MID,HOS:ESC02_A1_TOP,4,0,,9,,,
HOS:PATHWAY_03,HOS:ESC02_A1_TOP,HOS:ESC02_A1_MID,4,0,,9,,,
HOS:ESC05,HOS:ESC05_BOT,HOS:ESC05_TOP,4,0,,9,,,
HOS:PATHWAY_04,HOS:ESC07_A1_BOT,HOS:ESC07_A1_MID,4,0,,9,,,
HOS:PAS_11,HOS:ESC07_A1_BOT,HOS:ZNP_01,1,1,15.0,10,,,
HOS:PATHWAY_05,HOS:ESC07_A1_MID,HOS:ESC07_A1_BOT,4,0,,9,,,
HOS:PATHWAY_06,HOS:ESC07_A1_MID,HOS:ESC07_A1_TOP,4,0,,9,,,
HOS:PATHWAY_07,HOS:ESC07_A1_TOP,HOS:ESC07_A1_MID,4,0,,9,,,
HOS:PATHWAY_08,HOS:ESC08_BOT,HOS:ASC03_V1_TOP,1,1,15.0,10,,,
HOS:PATHWAY_09,HOS:ESC08_BOT,HOS:ESCN01_TOP,1,1,15.0,10,,,
HOS:PATHWAY_10,HOS:ESC08_BOT,HOS:ESCN02_TOP,1,1,15.0,10,,,
HOS:ESC08,HOS:ESC08_TOP,HOS:ESC08_BOT,4,0,,9,,,
HOS:PAS_ESCN01_BOT,HOS:ESCN01_BOT,HOS:L3-V1_BA_01,1,1,20.0,14,,,
HOS:ESCN01,HOS:ESCN01_TOP,HOS:ESCN01_BOT,2,1,,6,-20,,
HOS:PATHWAY_11,HOS:ESCN01_TOP,HOS:ESC05_BOT,1,1,15.0,10,,,
HOS:PAS_ESCN02_BOT,HOS:ESCN02_BOT,HOS:L3-V2_BA_01,1,1,20.0,14,,,
HOS:ESCN02,HOS:ESCN02_TOP,HOS:ESCN02_BOT,2,1,,6,-20,,
HOS:PATHWAY_12,HOS:ESCN02_TOP,HOS:ESC05_BOT,1,1,15.0,10,,,
HOS:BU-PMRE_01,HOS:ZNP_01,HOS:ZP_01,6,0,2.0,4,,,
HOS:BU_E_01,HOS:ZNP_01,HOS:ZP_01,6,0,2.0,4,,,
HOS:PAS_16,HOS:ZNP_01,HOS:ASC01_A1_BOT,1,1,15.0,10,,,
HOS:PAS_15,HOS:ZNP_01,HOS:ESC02_A1_BOT,1,1,15.0,10,,,
HOS:PAS_14,HOS:ZNP_01,HOS:ESC07_A1_BOT,1,1,15.0,10,,,
HOS:PATHWAY_13,HOS:ZP_01,HOS:ASC02_V2_TOP,1,1,8.0,5,,,
HOS:PAS_25,HOS:ZP_01,HOS:ESC05_TOP,1,1,8.0,5,,,
HOS:PATHWAY_14,HOS:ZP_01,HOS:ESC08_TOP,1,1,8.0,5,,,
HOS:BO-PMRS_01,HOS:ZP_01,HOS:ZNP_01,7,0,2.0,5,,,
HOS:BO_S_01,HOS:ZP_01,HOS:ZNP_01,7,0,2.0,5,,,
HOS:PAS_24,HOS:ASC02_V2_MID,HOS:ASC03_V1_TOP,1,1,20.0,14,,,
HSR:PAS_019,HSR:ESC01_TOP,HSR:ZP_02,1,1,1.0,,,,2.0
HSR:PAS_B1,HSR:B,HSR:ASC04_TOP,1,1,2.0,1,,,2.0
HSR:ESC03,HSR:ESC03_BOT,HSR:ESC03_TOP,4,0,,7,,,1.5
HSR:PAS_B2,HSR:B,HSR:ESCN_B1_TOP,1,1,1.0,,,,2.0
HSR:ESC01,HSR:ESC01_BOT,HSR:ESC01_TOP,4,0,,10,,,2.3
HSR:ESC02,HSR:ESC02_TOP,HSR:ESC02_BOT,4,0,,10,,,2.3
HSR:ESCN_A1,HSR:ESCN_A1_BOT,HSR:ESCN_A1_TOP,2,1,,7,25,,4.0
HSR:PAS_A2,HSR:A,HSR:ESCN_A1_TOP,1,1,3.0,2,,,3.0
HSR:PAS_B3,HSR:B,HSR:ESC04_TOP,1,1,1.0,,,,2.0
HSR:PAS_01,HSR:ESC01_BOT,HSR:ZP_01,1,1,5.0,3,,,2.0
HSR:PAS_04,HSR:ASC03_BOT,HSR:ZNP_01,1,1,36.0,25,,,3.0
HSR:PAS_05,HSR:ESC03_BOT,HSR:ZNP_01,1,1,35.0,25,,,2.0
HSR:ASC03,HSR:ASC03_TOP,HSR:ASC03_BOT,5,1,,31,,,
HSR:BU_01,HSR:ZNP_02,HSR:ZP_01,6,0,,4,,,
HSR:PDS_01,HSR:ZP_02,HSR:ZNP_01,7,0,,5,,,
HSR:BU-PMRS_01,HSR:ZP_01,HSR:ZNP_02,7,0,,5,,,
HSR:BU-PMRE_01,HSR:ZNP_02,HSR:ZP_01,6,0,,4,,,
HSR:PAS_010,HSR:ZP_02,HSR:ESCN_01_TOP,1,1,8.0,5,,,3.0
HSR:PAS_011,HSR:ZP_01,HSR:ASC02_BOT,1,1,8.0,5,,,2.0
HSR:PAS_012,HSR:ZP_01,HSR:ASC01_BOT,1,1,8.0,5,,,2.0
HSR:PAS_013,HSR:ZP_02,HSR:ESCN_02_TOP,1,1,7.6,5,,,2.0
HSR:ESCN_02,HSR:ESCN_02_TOP,HSR:ESCN_02_BOT,2,1,,9,-30,,3.6
HSR:ESCN_01,HSR:ESCN_01_TOP,HSR:ESCN_01_BOT,2,1,,9,-30,,3.4
HSR:ASC02,HSR:ASC02_TOP,HSR:ASC02_BOT,5,1,,31,,,
HSR:ASC01,HSR:ASC01_TOP,HSR:ASC01_BOT,5,1,,31,,,
HSR:PAS_014,HSR:ASC02_TOP,HSR:L4-V2_BA_01,1,1,12.0,8,,,2.0
HSR:PAS_015,HSR:ESCN_02_BOT,HSR:L4-V2_BA_01,1,1,12.0,8,,,2.0
HSR:PAS_016,HSR:ESCN_01_BOT,HSR:L4-V1_BA_01,1,1,12.0,8,,,2.0
HSR:PAS_017,HSR:ASC01_TOP,HSR:L4-V1_BA_01,1,1,12.0,8,,,2.0
HSR:PAS_A4,HSR:A,HSR:ESC03_TOP,1,1,1.0,,,,2.0
HSR:PAS_018,HSR:ZNP_02,HSR:ZNP_01,1,1,3.2,2,,,5.0
HSR:ESC04,HSR:ESC04_BOT,HSR:ESC04_TOP,4,0,,7,,,1.5
HSR:ASC04,HSR:ASC04_BOT,HSR:ASC04_TOP,5,1,,31,,,
HSR:ESCN_B1,HSR:ESCN_B1_BOT,HSR:ESCN_B1_TOP,2,1,,7,25,,4.0
HSR:PAS_02,HSR:ESCN_A1_BOT,HSR:ZNP_01,1,1,36.0,25,,,4.0
HSR:PAS_03,HSR:ASC04_BOT,HSR:ZNP_01,1,1,36.0,25,,,4.0
HSR:PAS_07,HSR:ESC04_BOT,HSR:ZNP_01,1,1,36.0,25,,,4.0
HSR:PAS_08,HSR:ESCN_B1_BOT,HSR:ZNP_01,1,1,34.0,24,,,4.0
HSR:PAS_A3,HSR:A,HSR:ASC03_TOP,1,1,1.0,,,,2.0
HSR:PAS_020,HSR:ZP_01,HSR:ESC02_BOT,1,1,5.0,3,,,2.0
HSR:PAS_021,HSR:ESC02_TOP,HSR:ZP_02,1,1,0.1,,,,2.0
HSR:PAS_022,HSR:ZP_01,HSR:ESCN_03_BOT,1,1,5.0,3,,,3.0
HSR:ESCN_03,HSR:ESCN_03_BOT,HSR:ESCN_03_TOP,2,1,,4,16,,
HSR:PAS_023,HSR:ESCN_03_TOP,HSR:ZP_02,1,1,1.0,,,,3.0
IR:PAS_A1,IR:A,IR:ESCN01_TOP,1,1,10.0,7,,,
IR:PAS_B1,IR:B,IR:ESCN02_TOP,1,1,10.0,7,,,
IR:PAS_C1,IR:C,IR:ESCN03_TOP,1,1,10.0,7,,,
IR:PAS_E1,IR:E,IR:ASC01_TOP,1,1,10.0,7,,,
IR:PAS_E2,IR:E,IR:ASC02_TOP,1,1,10.0,7,,,
IR:BU,IR:ZNP_01,IR:ZP_01,6,0,2.0,4,,,
IR:PDS_04,IR:ZP_04,IR:ZNP_04,7,0,2.0,5,,,
IR:PDS_05,IR:ZP_05,IR:ZNP_05,7,0,2.0,5,,,
IR:ESCN_01,IR:ESCN01_TOP,IR:ESCN01_BOT,2,1,,6,-20,,
IR:PAS_01,IR:ESCN01_BOT,IR:ESCN11_TOP,1,1,10.0,7,,,
IR:ESCN_02,IR:ESCN02_TOP,IR:ESCN02_BOT,2,1,,6,-20,,
IR:PAS_02,IR:ESCN02_BOT,IR:ESCN12_TOP,1,1,10.0,7,,,
IR:ESCN_03,IR:ESCN03_TOP,IR:ESCN03_BOT,2,1,,6,-20,,
IR:PAS_03,IR:ESCN03_BOT,IR:ESCN10_TOP,1,1,10.0,7,,,
IR:ESCN_10,IR:ESCN10_TOP,IR:ESCN10_BOT,2,1,,6,-20,,
IR:PAS_07,IR:ESCN10_BOT,IR:ZNP_01,1,1,10.0,7,,,
IRA-IR:PATHWAY_00,IR:ESCN04_TOP,IR:ESCN04_BOT,2,1,,6,-20,,
IR:PAS_04,IR:ESCN04_BOT,IR:ZNP_01,1,1,10.0,7,,,
IR:ESCN_11,IR:ESCN11_TOP,IR:ESCN11_BOT,2,1,,6,-20,,
IR:ESCN_12,IR:ESCN12_TOP,IR:ESCN12_BOT,2,1,,6,-20,,
IR:PAS_05,IR:ESCN11_BOT,IR:ESCN04_TOP,1,1,10.0,7,,,
IR:PAS_06,IR:ESCN12_BOT,IR:ESCN04_TOP,1,1,10.0,7,,,
IRA-IR:PATHWAY_01,IR:ESCN05_BOT,IR:ESCN05_TOP,2,1,,6,20,,
IR:PAS_10,IR:ESCN05_TOP,IR:ZP_04,1,1,10.0,7,,,
IR:PAS_11,IR:ESCN06_TOP,IR:ZP_05,1,1,10.0,7,,,
IR:PAS_12,IR:L5-V1_BA_01,IR:ESCN05_BOT,1,1,10.0,7,,,
IR:BU-PMRE_01,IR:ZNP_01,IR:ZP_01,6,0,2.0,4,,,
IR:ESCN_05,IR:ESCN06_BOT,IR:ESCN06_TOP,2,1,,6,20,,
IR:BU-PMRS_01,IR:ZP_01,IR:ZNP_01,7,0,2.0,5,,,
IR:PAS_13,IR:L5-V2_BA_01,IR:ESCN06_BOT,1,1,10.0,7,,,
IR:ESCN_06,IR:ESCN07_TOP,IR:ESCN07_BOT,2,1,,6,-20,,
IR:ASC_E1,IR:ASC01_TOP,IR:ASC01_BOT,5,1,,29,,,
IR:PAS_08,IR:ZP_01,IR:ESCN07_TOP,1,1,10.0,7,,,
IR:ASC_E2,IR:ASC02_TOP,IR:ASC02_BOT,5,1,,29,,,
IR:PAS_16,IR:ESCN07_BOT,IR:L5-V1_BA_01,1,1,10.0,7,,,
IR:PAS_14,IR:ASC01_BOT,IR:ZNP_02,1,1,10.0,7,,,
IR:PMRE_02,IR:ZNP_02,IR:ZP_02,6,0,2.0,4,,,
IR:PAS_18,IR:ZP_02,IR:L5-V1_BA_01,1,1,10.0,7,,,
IR:PMRS_02,IR:ZP_02,IR:ZNP_02,7,0,2.0,5,,,
IR:ESCN_07,IR:ESCN08_TOP,IR:ESCN08_BOT,2,1,,6,-20,,
IR:PAS_15,IR:ASC02_BOT,IR:ZNP_03,1,1,10.0,7,,,
IR:PMRE_03,IR:ZNP_03,IR:ZP_03,6,0,2.0,4,,,
IR:PMRS_03,IR:ZP_03,IR:ZNP_03,7,0,2.0,5,,,
IR:PAS_19,IR:ZP_03,IR:L5-V2_BA_01,1,1,10.0,7,,,
IR:PAS_09,IR:ZP_01,IR:ESCN08_TOP,1,1,10.0,7,,,
IR:PAS_17,IR:ESCN08_BOT,IR:L5-V2_BA_01,1,1,10.0,7,,,
IR:PAS_20,IR:ESCN19_BOT,IR:L5-V1_BA_01,1,1,10.0,7,,,
IR:PAS_21,IRA:ZP_01,IR:L5-V2_BA_01,1,1,10.0,7,,,
IR:PAS_22,IR:ESCN20_BOT,IRA:ZP_01,1,1,10.0,7,,,
IR:PAS_23,IRA:ASC03og_BOT,IRA:ZP_01,1,1,10.0,7,,,
IR:PAS_24,IRA:ASC04og_BOT,IR:L5-V1_BA_01,1,1,10.0,7,,,
IR:PAS_30,IR:ESCN19_TOP,IR:ZP_06,1,1,10.0,7,,,
IR:PAS_31,IR:ESCN20_TOP,IR:ZP_06,1,1,10.0,7,,,
IR:PAS_32,IRA:ASC03og_TOP,IR:ZP_06,1,1,10.0,7,,,
IR:PAS_33,IRA:ASC04og_TOP,IR:ZP_06,1,1,10.0,7,,,
IRA:ASC_03og,IRA:ASC03og_TOP,IRA:ASC03og_BOT,5,1,,29,,,
IRA:ASC_04og,IRA:ASC04og_TOP,IRA:ASC04og_BOT,5,1,,29,,,
IRA:ESC_01,IRA:ESC01_A1_TOP,IRA:ESC01_A1_BOT,4,0,,10,,,
IRA:ASC_01,IRA:ASC01_A1_TOP,IRA:ASC01_A1_BOT,5,1,,29,,,
IRA:ESCN_01,IRA:ESCN01_A1_TOP,IRA:ESCN01_A1_BOT,2,1,,6,-20,,
IRA:PAS_D21,IRA:ESC01_A1_BOT,IRA:ZNP_01,1,1,10.0,7,,,
IRA:PAS_D22,IRA:ASC01_A1_BOT,IRA:ZNP_01,1,1,10.0,7,,,
IRA:PAS_D23,IRA:ESCN01_A1_BOT,IRA:ZNP_01,1,1,10.0,7,,,
IRA:BU,IRA:ZNP_01,IRA:ZP_01,6,0,2.0,4,,,
IRA:PMRE_01,IRA:ZNP_01,IRA:ZP_01,6,0,2.0,4,,,
IRA:PMRS_01,IRA:ZP_01,IRA:ZNP_01,7,0,2.0,5,,,
IRA:PAS_D1,IRA:D,IRA:ESC01_A1_TOP,1,1,10.0,7,,,
IRA:PAS_D3,IRA:D,IRA:ASC01_A1_TOP,1,1,10.0,7,,,
IR:ESCN19,IR:ESCN19_TOP,IR:ESCN19_BOT,2,1,,6,-20,,
IR:ESCN20,IR:ESCN20_BOT,IR:ESCN20_TOP,2,1,,6,20,,
IRA:PAS_D2,IRA:D,IRA:ESCN01_A1_TOP,1,1,10.0,7,,,
IR:PAS_51,IR:ZNP_04,IR:ZNP_01,1,1,10.0,7,,,
IR:PAS_52,IR:ZNP_05,IR:ZNP_01,1,1,10.0,7,,,
IRA:PAS_13,IRA:ESC04_BOT,IRA:ZP_02,1,1,6.0,4,,,
IRA:PAS_14,IRA:ESCN_02_BOT,IRA:ZP_02,1,1,6.0,4,,,
IRA:PAS_15,IRA:ESC03_BOT,IRA:ZP_02,1,1,6.0,4,,,
IRA:ESC06,IRA:ESC06_TOP,IRA:ESC06_BOT,4,0,,9,,,
IRA:ESC05,IRA:ESC05_BOT,IRA:ESC05_TOP,4,0,,9,,,
IRA:ESCN_07,IRA:ESCN_07_TOP,IRA:ESCN_07_BOT,2,1,,6,-21,,
IRA:PAS_31,IRA:ZP_02,IRA:ESC05_TOP,1,1,6.0,4,,,
IRA:PAS_32,IRA:ZP_02,IRA:ESCN_07_TOP,1,1,6.0,4,,,
IRA:PAS_33,IRA:ZP_02,IRA:ESC06_TOP,1,1,6.0,4,,,
IRA:PAS_34,IRA:ZP_03,IRA:ZP_04,1,1,6.0,4,,,
IRA:PAS_35,IRA:ESCN_08_BOT,IRA:L3-V2_BA_02,1,1,6.0,4,,,
IRA:PAS_36,IRA:ASC06_BOT,IRA:L3-V2_BA_02,1,1,6.0,4,,,
IRA:ESCN_08,IRA:ESCN_08_TOP,IRA:ESCN_08_BOT,2,1,,6,-21,,
IRA:ASC06,IRA:ASC06_TOP,IRA:ASC06_BOT,5,1,,29,,,
IRA:PAS_37,IRA:ZP_04,IRA:ASC06_TOP,1,1,6.0,4,,,
IRA:PAS_38,IRA:ZP_04,IRA:ESCN_08_TOP,1,1,6.0,4,,,
IRA:PAS_39,IRA:ZP_04,IRA:ZP_05,1,1,6.0,4,,,
IRA:PAS_40,IRA:ZP_05,IRA:ESCN_09_TOP,1,1,6.0,4,,,
IRA:PAS_41,IRA:ESCN_09_BOT,IRA:L3-V2_BA_02,1,1,6.0,4,,,
IRA:ESCN_09,IRA:ESCN_09_TOP,IRA:ESCN_09_BOT,2,1,,6,-21,,
IRA:PAS_42,IRA:ESCN_10_BOT,IRA:L3-V1_BA_02,1,1,6.0,4,,,
IRA:PAS_43,IRA:ASC05og_BOT,IRA:L3-V1_BA_02,1,1,6.0,4,,,
IRA:ESCN_10,IRA:ESCN_10_TOP,IRA:ESCN_10_BOT,2,1,,6,-21,,
IRA:ASC05og,IRA:ASC05og_TOP,IRA:ASC05og_BOT,5,1,,29,,,
